"code_demarche","FINESS_EJ","FINESS_EG","RS_eg","Site_Principal"
40079,800000119,800019481,"EPSM DE LA SOMME - CMP 80G01 HORNOY-LE-BOURG","False"
40079,800000119,800019499,"EPSM DE LA SOMME - CMP 80I02 CORBIE (Antenne)","False"
40079,800000119,800019515,"EPSM DE LA SOMME CMP 80G04","False"
40079,800000119,800020679,"EPSM DE LA SOMME - CATTP CHS PINEL PSYCHOGERIATRIE","False"
40079,800000119,800020687,"EPSM DE LA SOMME - CONSULTATIONS FEDERATION INTERSECTORIELLE DE PEDOPSYCHIATRIE","False"
40080,840000137,130042781,"PGAA CMP CHATEAURENARD","False"
40080,840000137,130042807,"PLVD CMP SENAS","False"
40080,840000137,130042823,"PIJ CMPEA CHATEAURENARD","False"
40080,840000137,130808165,"PGAA HDJ CMP CATTP SAINT REMY","False"
40080,840000137,840000541,"CENTRE HOSPITALIER SPECIALISE DE MONTFAVET","True"
40080,840000137,840007389,"PGAA CMP CATTP MPNTFAVET","False"
40080,840000137,840007397,"PAV CMP CATTP VAISON","False"
40080,840000137,840007405,"HDJ LE COUDOULET ORANGE","False"
40080,840000137,840007413,"POLE SANTE CARPENTRAS CH MONTFAVET","False"
40080,840000137,840010565,"PAV HDJ L'AUZON CARPENTRAS","False"
40080,840000137,840010573,"HJ ET CATTP GASTALDY POLE AVIGNON NORD","False"
40080,840000137,840010581,"PGAA HDJ CMP CATTP SORGUES","False"
40080,840000137,840010599,"PLVD CMP CATTP CAVAILLON","False"
40080,840000137,840010607,"PGAA CMP SAINT LAZARE AVIGNON","False"
40080,840000137,840010615,"HDJ CMP CATTP SORGUES POLE AVIGNON NORD","False"
40080,840000137,840010623,"PIJ HDJ PERNES","False"
40080,840000137,840010631,"PIJ HDJ PIOLENC","False"
40080,840000137,840011175,"PAV CMP CATTP VALREAS","False"
40080,840000137,840011183,"PLVD HDJ CMP CATTP APT","False"
40080,840000137,840011191,"PIJ CMPEA APT","False"
40080,840000137,840011209,"PIJ CMPEA SORGUES","False"
40080,840000137,840011217,"PGAA CASP ERASMUS AVIGNON","False"
40080,840000137,840011241,"PIJ CMPEA ORANGE","False"
40080,840000137,840011274,"PIJ CMPEA CAVAILLON","False"
40080,840000137,840011290,"PIJ CMPEA CARPENTRAS","False"
40080,840000137,840011308,"HDJ POLE ENFANTS NORD","False"
40080,840000137,840011316,"PIJ CMPEA VALREAS","False"
40080,840000137,840011324,"PIJ CMPEA BOLLENE","False"
40080,840000137,840011571,"PAISMT CMP GRASSET","False"
40080,840000137,840011589,"PGAA HDJ MONOD AVIGNON","False"
40080,840000137,840011621,"PIJ CMPEA VAISON","False"
40080,840000137,840011647,"PIJ HDJ LA CHAUME","False"
40080,840000137,840011654,"LE GITE POLE ENFANTS SUD","False"
40080,840000137,840013031,"HDJ APT POLE ENFANTS SUD","False"
40080,840000137,840013072,"PAV UAUP CENTRE DE CRISE CAP CMP CH ORANGE","False"
40080,840000137,840013098,"CENTRE PEDOPSYCHIATRIQUE JOLY JEAN","False"
40080,840000137,840013189,"PAV HDJ ERE DU TEMPS CARPENTRAS","False"
40080,840000137,840013213,"PIJ CMPEA ISLE SUR SORGUE","False"
40080,840000137,840013247,"PAV HDJ SOUSTET","False"
40080,840000137,840013361,"PIJ CMP MAISON DES ADOLESCENTS","False"
40080,840000137,840013627,"PAV CATTP LES CHARMILLES ORANGE","False"
40080,840000137,840016919,"PAV CMP CATTP CARPENTRAS","False"
40080,840000137,840017008,"PLVD CATTP CMP HDJ ISLE SUR SORGUE","False"
40080,840000137,840018196,"PGAA UAUP CENTRE DE CRISE CAP 72 CH AVIGNON","False"
40080,840000137,840018204,"UAUP CH CARPENTRAS","False"
40080,840000137,840018584,"HDJ CMP CATTP BROUTET","False"
40080,840000137,840018600,"PAV CMP CATTP BOLLENE","False"
40081,630786754,060019643,"C.M.P. DU CHS SAINTE MARIE DE NICE","False"
40081,630786754,060020047,"C.M.P. LE REMBRANDT - CHS STE MARIE DE NICE","False"
40081,630786754,060780996,"CENTRE HOSPITALIER SAINTE MARIE","True"
40081,630786754,060787587,"CMP MENTON ST MICHEL - CHS ST MARIE DE NICE","False"
40081,630786754,060787835,"CPJ STE AGATHE - CHS STE MARIE DE  NICE","False"
40081,630786754,060787876,"CMP RAIMBALDI - CHS ST MARIE DE NICE","False"
40081,630786754,060788379,"CMP CAGNES SUR MER - CHS STE MARIE DE NICE","False"
40082,260000104,260000286,"CENTRE HOSPITALIER DE DIE","True"
40083,040780132,040000036,"EPS PIERRE GROUES DE BARCELONNETTE","True"
40084,020001632,020010047,"HOPITAL PRIVE SAINT CLAUDE","True"
40086,560002677,560000697,"ETABLISSEMENT PUBLIC DE SANTE MENTALE JEAN-MARTIN CHARCOT","True"
40086,560002677,560004822,"CMP, HDJ, CATTP KERVÉNANEC","False"
40086,560002677,560005308,"CMP, HDJ KER-HÉOL","False"
40086,560002677,560005316,"CMP, HDJ, CATTP PORT-LOUIS","False"
40086,560002677,560005324,"CMP, CATTP LE FAOUËT","False"
40086,560002677,560012122,"UNITÉ DE SOINS DE LONGUE DURÉE (USLD)","False"
40086,560002677,560012163,"CMP, HDJ, CATTP KÉRAMONT","False"
40086,560002677,560016248,"CMP, HDJ, CATTP KERNEVEZ","False"
40086,560002677,560016289,"CMP, CATTP INFANTO-JUVÉNILE","False"
40086,560002677,560016339,"CMP, HDJ, CATTP PIERRE THALBOT","False"
40086,560002677,560016388,"CMP, HDJ, CATTP YVES RACINE","False"
40086,560002677,560017998,"UNITÉ MÉDICO-PSYCHOLOGIQUE (UMP)","False"
40086,560002677,560018889,"HDJ, CATTP INSTITUT FERDINAND THOMAS","False"
40086,560002677,560023137,"CMP, HDJ, CATTP LOUIS LE GUILLANT ET CMP CCA-CCCF","False"
40086,560002677,560023145,"CMP, HDJ, CATTP TI AR VRO","False"
40086,560002677,560023780,"CMP, HDJ, CATTP CENTRE BLANQUI","False"
40086,560002677,560023814,"CMP, HDJ, CATTP DANVEZ","False"
40086,560002677,560026650,"UPSM CMP, CATTP","False"
40086,560002677,560026668,"CMP ILE DE GROIX","False"
40086,560002677,560026676,"CMP, CATTP MAISON DES ADOLESCENTS","False"
40086,560002677,560029365,"APPARTEMENT THERAPEUTIQUE LORIENT","False"
40087,490535705,490002979,"INSTITUT PSYCHOTHERAPIQUE LA MENANTIERE","True"
40088,570001115,570000646,"HOPITAL-CLINIQUE CLAUDE BERNARD","True"
40089,800000135,800000507,"SSR CHIBS SAINT-VALERY-SUR-SOMME","True"
40089,800000135,800009425,"USLD CHIBS SAINT-VALERY-SUR-SOMME","False"
40090,440006344,440033819,"POLYCLINIQUE DE L'ATLANTIQUE","True"
40091,690780036,690000013,"CENTRE HOSPITALIER DE GIVORS","True"
40092,570010181,570003079,"HOPITAL GERIATRIQUE LE KEM - GROUPE SOS SANTE","True"
40092,570010181,570023192,"HOPITAL MEDICO GERIATRIQUE LE KEM - USLD","False"
40093,330055542,330781154,"CLINIQUE DE MEDECINE PHYSIQUE ET DE READAPTATION FONCTIONNELLE LES GRANDS CHENES","True"
40094,770000289,770300135,"CLINIQUE LES FONTAINES","True"
40095,590780193,590000105,"CHR DE LILLE","True"
40095,590780193,590006060,"HOPITAL DE JOUR PSY. ADULTES A HAUBOURDIN","False"
40095,590780193,590006607,"HOPITAL JEANNE DE FLANDRE - CHRU DE LILLE","False"
40095,590780193,590007191,"CENTRE MEDICO-PSYCHOLOGIQUE D'HAUBOURDIN DU CHR DE LILLE","False"
40095,590780193,590045407,"HAD - CHRU DE LILLE","False"
40095,590780193,590046942,"ANTENNE DE TOXICOMANIE SEQUEDIN","False"
40095,590780193,590048468,"CENTRE DE BIOLOGIE PATHOLOGIE","False"
40095,590780193,590062279,"CCIAL","False"
40095,590780193,590067823,"UHSA PSYCHIATRIE GÉNÉRALE","False"
40095,590780193,590784864,"HOPITAL CALMETTE CHR DE  LILLE","False"
40095,590780193,590784898,"HOPITAL PIERRE SWYNGHEDAUW - CHRU DE LILLE","False"
40095,590780193,590787586,"INSTITUT COEUR POUMON","False"
40095,590780193,590791091,"LES BATELIERS CSPA - CHRU DE LILLE","False"
40095,590780193,590791653,"USN FONTAN - CHRU DE LILLE","False"
40095,590780193,590791703,"CENTRE DE SANTE DENTAIRE - CHR LILLE","False"
40095,590780193,590796975,"HOPITAL ROGER SALENGRO - CHRU DE LILLE","False"
40095,590780193,590804449,"UNITE DE SOINS DE LONGUE DUREE LES BATELIERS CHR DE LILLE","False"
40095,590780193,590805867,"CENTRE MEDICO-PSYCHOLOGIQUE INFANTO-JUVENILE HAUBOURDIN - BAT. B2    APPART.155","False"
40095,590780193,590806006,"CENTRE MEDICO-PSYCHOLOGIQUE PSYCHIATRIE INFANTO-JUVENILE 59I","False"
40095,590780193,590806014,"CENTRE MEDICO-PSYCHOLOGIQUE PSYCHIATRIE INFANTO-JUVENILE 59I","False"
40095,590780193,590809000,"SMPR LOOS CHR LILLE","False"
40095,590780193,590811279,"HOPITAL CLAUDE HURIEZ - CHRU DE LILLE","False"
40095,590780193,590813374,"HOPITAL DE JOUR PSYCHIATRIQUE POUR ENFANTS DU CHR DE LILLE","False"
40095,590780193,590815098,"UNITE DE PSYCHOPATHOLOGIE ET D'ALCOOLOGIE DU CHR DE LILE","False"
40095,590780193,590817821,"ANTENNE CSAPA CHRU LILLE","False"
40096,310021233,910025410,"HAD SANTE ESSONNE","True"
40097,310025010,180008278,"HAD DE VIERZON","True"
40098,750056335,880006606,"HAD KORIAN PAYS DES IMAGES","True"
40099,750056335,880006721,"HAD KORIAN NEUFCHATEAU","True"
40100,750056335,810007989,"HAD KORIAN PAYS D'OVALIE","True"
40101,750056335,110005394,"HAD KORIAN DES QUATRE VENTS","True"
40102,380017087,380017095,"ASSOCIATION CRF SAINT VINCENT DE PAUL","True"
40103,150780393,150000149,"CENTRE HOSPITALIER PIERRE RAYNAL","True"
40104,940023849,300008588,"NEPHROCARE NIMES","True"
40104,940023849,300008638,"NEPHROCARE BAGNOLS SUR CEZE","False"
40105,940023856,340016005,"NEPHROCARE LUNEL","False"
40105,940023856,340023142,"NEPHROCARE MILLLENAIRE UDM","True"
40106,040780140,040000044,"EPS DE CASTELLANE","True"
40107,040780249,040000127,"ETABLISSEMENT PUBLIC DE SANTE VALLEE DE LA BLANCHE","True"
40108,040780231,040000119,"EPS LUMIERE DE RIEZ","True"
40109,410000947,410005284,"THERAE CENTRE MEDICAL","True"
40111,970202180,970200069,"CENTRE HOSPITALIER MAURICE DESPINOY BALATA","True"
40111,970202180,970200770,"HOPITAL DE JOUR – FILIERE AUTISME","False"
40111,970202180,970212583,"CENTRE MEDICO PSYCHOLOGIQUE ADULTES SAINTE MARIE","False"
40111,970202180,970212635,"UNITE DE CONSULTATIONS - UHPSA MANGOT VULIN","False"
40111,970202180,970212643,"UNITE D’HOSPITALISATION COURT SEJOUR MANGOT VULCIN","False"
40111,970202180,970212674,"CENTRE D’ACTIVITE THERAPEUTIQUE A TEMPS PARTIEL DE FORT-DE-FRANCE LANBELLI","False"
40111,970202180,970213401,"APPARTEMENT THERAPEUTIQUE ADULTES FORT-DE-FRANCE","False"
40111,970202180,970213419,"CENTRE D’ACTIVITE THERAPEUTIQUE A TEMPS PARTIEL ADULTES MONTGERALD","False"
40111,970202180,970213427,"CENTRE MEDICO PSYCHOLOGIQUE ADULTES MONTGERALD","False"
40111,970202180,970213435,"CENTRE D’ACTIVITE THERAPEUTIQUE A TEMPS PARTIEL ADULTES PERRINON","False"
40111,970202180,970213443,"CENTRE MEDICO PSYCHOLOGIQUE ADULTES PERRINON","False"
40111,970202180,970213450,"HOPITAL DE JOUR ADULTES PERRINON","False"
40111,970202180,970213468,"CENTRE MEDICO PSYCHOLOGIQUE ADULTES SAINT-PIERRE","False"
40111,970202180,970213476,"CENTRE D’ACTIVITE THERAPEUTIQUE A TEMPS PARTIEL ADULTES SAINT-PIERRE","False"
40111,970202180,970213484,"CENTRE D’ACTIVITE THERAPEUTIQUE A TEMPS PARTIEL ADULTES FRANCOIS","False"
40111,970202180,970213492,"CENTRE MEDICO PSYCHOLOGIQUE ADULTES FRANCOIS","False"
40111,970202180,970213500,"CENTRE D’ACTIVITE THERAPEUTIQUE A TEMPS PARTIEL ADULTES LAMENTIN (PFL)","False"
40111,970202180,970213518,"CENTRE MEDICO PSYCHOLOGIQUE ADULTES LAMENTIN (PFL)","False"
40111,970202180,970213526,"HOPITAL DE JOUR ADULTES LAMENTIN (PFL)","False"
40111,970202180,970213534,"CENTRE D’ACTIVITE THERAPEUTIQUE A TEMPS PARTIEL ADULTES RIVIERE SALEE","False"
40111,970202180,970213542,"CENTRE D’ACTIVITE THERAPEUTIQUE A TEMPS PARTIEL ADULTE TRINITE","False"
40111,970202180,970213559,"CENTRE MEDICO PSYCHOLOGIQUE ADULTES TRINITE","False"
40111,970202180,970213567,"HOPITAL DE JOUR ADULTES TRINITE CAR","False"
40111,970202180,970213575,"CENTRE MEDICO PSYCHOLOGIQUE ADULTES RIVIERE SALEE","False"
40111,970202180,970213591,"CENTRE D’ACTIVITE THERAPEUTIQUE A TEMPS PARTIEL ADO LAMENTIN","False"
40111,970202180,970213609,"CENTRE MEDICO PSYCHOLOGIQUE PEDO LAMENTIN","False"
40111,970202180,970213617,"CENTRE MEDICO PSYCHOLOGIQUE PEDO FRANCOIS","False"
40111,970202180,970213625,"CENTRE D’ACTIVITE THERAPEUTIQUE A TEMPS PARTIEL PEDO FRANCOIS","False"
40111,970202180,970213633,"CENTRE D’ACTIVITE THERAPEUTIQUE A TEMPS PARTIEL PEDO FORT-DE-FRANCE - HIBISCUS","False"
40111,970202180,970213641,"CENTRE MEDICO PSYCHOLOGIQUE PEDO FORT-DE-FRANCE - HIBISCUS","False"
40111,970202180,970213658,"CENTRE D’ACTIVITE THERAPEUTIQUE A TEMPS PARTIEL PEDO LAMENTIN","False"
40111,970202180,970213666,"CENTRE MEDICO PSYCHOLOGIQUE PEDO LANBELLI","False"
40111,970202180,970213682,"CENTRE D’ACTIVITE THERAPEUTIQUE A TEMPS PARTIEL PEDO","False"
40111,970202180,970213690,"CENTRE MEDICO PSYCHOLOGIQUE DE L’ALLIANCE","False"
40111,970202180,970213708,"CENTRE D’ACTIVITE THERAPEUTIQUE A TEMPS PARTIEL PEDO RIVIERE SALEE","False"
40111,970202180,970213716,"CENTRE MEDICO PSYCHOLOGIQUE PEDO RIVIERE SALEE","False"
40111,970202180,970213724,"CENTRE D’ACTIVITE THERAPEUTIQUE A TEMPS PARTIEL PEDO ROBERT","False"
40111,970202180,970213732,"CENTRE MEDICO PSYCHOLOGIE PEDO ROBERT","False"
40111,970202180,970213740,"CENTRE D’ACTIVITE THERAPEUTIQUE A TEMPS PARTIEL PEDO SAINT-PIERRE","False"
40111,970202180,970213757,"CENTRE MEDICO PSYCHOLOGIQUE PEDO SAINT PIERRE","False"
40111,970202180,970213765,"CENTRE DE SOINS POUR ADOLESCENTS LAMENTIN","False"
40111,970202180,970214037,"UNITE D’HOSPITALISATION PROGRAMMEE SEQUENTIELLE POUR ADOLESCENTS (UHPSA)","False"
40112,970202198,970200077,"CENTRE HOSPITALIER ROMAIN BLONDET","True"
40113,970202156,970200036,"CENTRE HOSPITALIER DU MARIN","True"
40113,970202172,970200051,"CENTRE HOSPITALIER DES TROIS ILETS","False"
40118,750047367,270016058,"HAD EURE SEINE","False"
40118,750047367,480001825,"HAD LOZERE","False"
40118,750047367,510020548,"HAD FRANCE DE CHALONS EN CHAMPAGNE & PAYS D'ARGONNE","True"
40118,750047367,520003823,"HAD FRANCE CHAUMONT LANGRES","False"
40118,750047367,890009178,"HAD SUD YONNE","False"
40120,730780103,730000080,"CENTRE HOSPITALIER SAINT JEAN DE MAURIENNE","True"
40120,730780103,730000288,"CENTRE HOSPITALIER  DE MODANE","False"
40120,730780103,730010477,"ANTENNE SMUR MODANE","False"
40120,730780103,730785425,"CENTRE DE LONG SEJOUR DU CHGDE ST JEAN DE MAURIENNE","False"
40121,970202222,970200101,"CENTRE HOSPITALIER ERNEST WAN-AJOUHU","True"
40122,970202164,970200044,"CENTRE HOSPITALIER DE SAINT ESPRIT","True"
40123,970208906,970200028,"CENTRE HOSPITALIER INTERCOMMUNAL LORRAIN BASSE POINTE","True"
40124,970211157,970211165,"CENTRE HOSPITALIER NORD CARAIBE - SITE CARBET","True"
40124,970211157,970211173,"CENTRE HOSPITALIER NORD CARAIBE-SITE SAINT PIERRE","False"
40125,220000046,220000095,"GHRE – SITE HOSPITALIER DINAN – RENE PLEVEN","False"
40125,220000046,220006472,"CENTRE HOSPITALIER DE DINAN -  RENE PLEVEN - SLD","False"
40125,350000022,350000147,"GHRE – SITE HOSPITALIER SAINT-MALO - BROUSSAIS","True"
40125,350000022,350000279,"CH DE SAINT MALO - PSYCHIATRIE INFANTO-JUVENILE","False"
40125,350000022,350005070,"CH DE SAINT MALO - CENTRE LE MOLE","False"
40125,350000022,350013629,"CH DE SAINT MALO -  ROSAIS/VAU GARNI SLD","False"
40125,350000022,350044228,"HOPITAL DE JOUR DE COMBOURG","False"
40125,350000022,350045068,"CH DE SAINT MALO - CMP/CATTP DOL EN BRETAGNE","False"
40125,350000022,350045076,"CH DE SAINT MALO - CMP / CATTP DINARD","False"
40125,350000022,350046884,"CONSULTATIONS ENFANTS ET FAMILLE","False"
40125,350000022,350046892,"CONSULTATIONS ENFANTS ET FAMILLES","False"
40125,350000022,350055265,"CENTRE DE SANTE MENTALE YVES PELICIER","False"
40125,350040291,350040499,"GHRE – SITE HOSPITALIER CANCALE – LES PRES BOSGERS","False"
40127,710780958,710978263,"CENTRE HOSPITALIER WILLIAM MOREY","True"
40128,710781329,710007873,"EPSM 71 - HOPITAL DE JOUR SAINT EXUPERY","False"
40128,710781329,710007881,"EPSM 71 - HOPITAL DE JOUR inter Secteur ADULTES CHALON  GLORIETTE","False"
40128,710781329,710008988,"EPSM 71 - CATTP LE CAP - CHALON SUR SAONE","False"
40128,710781329,710009028,"EPSM 71 - CMP PIVOT REMPART ST VINCENT - CHALON SUR SAONE","False"
40128,710781329,710009119,"EPSM 71 - ATELIER THERAPEUTIQUE CLUB ADO","False"
40128,710781329,710009168,"EPSM 71 -  CMP LA NACELLE AUTUN","False"
40128,710781329,710009218,"EPSM 71 - CMP ADULTES AUTUN","False"
40128,710781329,710009259,"EPSM 71 - CMP  ENFANTS AUTUN","False"
40128,710781329,710009408,"EPSM 71 - CREUSOT CMP ADULTES","False"
40128,710781329,710009499,"EPSM 71 - CREUSOT CMP ENFANTS","False"
40128,710781329,710009598,"EPSM 71 - LOUHANS LA SEILLE  - CMP CATTP HOPITAL DE JOUR ADULTES","False"
40128,710781329,710009689,"EPSM 71 -  MONTACHANIN CMP CATTP LES VOISOTTES","False"
40128,710781329,710009879,"EPSM 71 - CMP LE FILS D'ARIANE - TOURNUS","False"
40128,710781329,710009929,"EPSM 71 - TOURNUS CMP  LA ROMANE ENFANTS","False"
40128,710781329,710009978,"EPSM 71 - ATELIER THERAPEUTIQUE HORTICOLE OASIS -VARENNES LE GRAND","False"
40128,710781329,710010950,"EPSM 71 - HOPITAL DE JOUR ENFANTS CENTRE WINNICOTT","False"
40128,710781329,710011578,"EPSM 71 - HOPITAL DE JOUR - CMP PEDO - MACON","False"
40128,710781329,710014929,"EPSM 71  - RETIS ADULTES - UNITE HOSPITALISATION INTRA","False"
40128,710781329,710015769,"EPSM 71  CENTRE WINNICOTT-HDJ MYOSOTIS-HDJ LES CEDRES BLEUS-HDJ TINTINNABULLE","False"
40128,710781329,710780164,"EPSM 71  HOPITAL DE JOUR POUR ENFANTS ET ADOS - CASCADE","False"
40128,710781329,710973413,"EPSM 71 - CMP PEDO PARAY LE MONIAL","False"
40128,710781329,710978230,"EPSM 71","True"
40129,710781592,710978107,"CENTRE HOSPITALIER DE CHAGNY","True"
40130,430000018,430000117,"GHT HAUTE LOIRE - CENTRE HOSPITALIER EMILE ROUX","True"
40130,430000018,430005983,"CH EMILE ROUX-SLD","False"
40132,410000087,410000020,"CENTRE HOSPITALIER DE BLOIS SIMONE VEIL","True"
40132,410000087,410004410,"CH DE BLOIS - USLD CENTRE DE GERONTOLOGIE USLD","False"
40133,150780047,150000024,"CENTRE HOSPITALIER DE CONDAT","True"
40134,280500075,280000662,"CENTRE HOSPITALIER DE CHATEAUDUN","True"
40134,280500075,280503558,"CENTRE HOSPITALIER DE CHATEAUDUN - SLD","False"
40135,980500003,980500011,"CENTRE HOSPITALIER DE MAYOTTE","True"
40136,750071870,750301137,"CLINIQUE CHIRURGICALE ALLERAY LABROUSTE","True"
40137,690802715,690801709,"RESIDENCE PAUL HENRI CHAPUY - USLD","True"
40138,620101287,620000281,"EPSM VAL DE LYS -ARTOIS","True"
40138,620101287,620003400,"CENTRE PSYCHOTHÉRAPIQUE DU TERNOIS - EPSM ST VENANT","False"
40138,620101287,620003434,"HOPITAL DE JOUR ADULTES BÉTHUNE","False"
40138,620101287,620003640,"CMP ADULTES AUCHEL - EPSM ST VENANT","False"
40138,620101287,620003657,"CMP ENFANTS AUCHEL - ESPM ST VENANT","False"
40138,620101287,620018309,"CMP ENFANTS ST OMER - EPSM ST VENANT","False"
40138,620101287,620025684,"CATTP ADULTES NOEUX LES MINES - EPSM VAL DE LYS","False"
40138,620101287,620025700,"CATTP ADULTES BETHUNE - EPSM VAL DE LYS","False"
40138,620101287,620025726,"CATTP ADULTES JACQUES VINCENT LILLERS - EPSM VAL DE LYS","False"
40138,620101287,620025916,"CATTP ADULTES ST OMER - EPSM VAL DE LYS","False"
40138,620101287,620025940,"CATTP ADULTES AIRE SUR LA LYS - EPSM VAL DE LYS","False"
40138,620101287,620025981,"CATTP ADULTES BRUAY - EPSM VAL DE LYS","False"
40138,620101287,620025999,"CATTP ENFANTS L ENVOL - EPSM VAL DE LYS","False"
40138,620101287,620026005,"CATTP ENFANTS NOEUX - EPSM VAL DE LYS","False"
40138,620101287,620026013,"CATTP ENFANTS F.DOLTO - EPSM VAL DE LYS","False"
40138,620101287,620026021,"CATTP ENFANTS LA TOUR BLANCHE - EPSM VAL DE LYS","False"
40138,620101287,620026039,"CATTP ENFANTS LA PARENTHESE - EPSM VAL DE LYS","False"
40138,620101287,620026047,"CATTP ENFANTS LES BACOVES - EPSM VAL DE LYS","False"
40138,620101287,620026054,"CATTP ENFANTS AIRE SUR LA LYS - EPSM VAL DE LYS","False"
40138,620101287,620026062,"CATTP ENFANTS AUCHEL - EPSM VAL DE LYS","False"
40138,620101287,620027698,"HOPITAL DE JOUR ADULTES BRUAY","False"
40138,620101287,620028688,"CATTP ENFANTS ADOS BEUVRY - EPSM VAL DE LYS","False"
40138,620101287,620033498,"HOPITAL DE JOUR ADULTE ST OMER - EPSM VAL DE LYS","False"
40138,620101287,620034967,"HOPITAL DE JOUR DE L'EPSM VAL DE LYS","False"
40138,620101287,620035907,"HOPITAL DE JOUR LOUIS PERGAUD","False"
40138,620101287,620114439,"CMP ENFANTS AIRE SUR LYS - EPSM ST VENANT","False"
40138,620101287,620114447,"CMP ENFANTS BETHUNE - EPSM  ST VENANT","False"
40138,620101287,620114454,"CMP ADULTES ST OMER - EPSM VAL DE LYS","False"
40138,620101287,620114504,"CMP ADULTES BETHUNE - ESPM ST VENANT","False"
40138,620101287,620114587,"CMP  ADULTES BRUAY - EPSM ST VENANT","False"
40138,620101287,620114660,"CMP ADULTES LILLIERS - EPSM ST VENANT","False"
40138,620101287,620114678,"CMP ADULTES NOEUX - EPSM  ST VENANT","False"
40138,620101287,620114702,"CMP ADULTES GAUCHIN - EPSM ST VENANT","False"
40138,620101287,620115261,"CMP ADULTES AIRE SUR LA LYS - ESPM ST VENANT","False"
40138,620101287,620115279,"CMP ENFANTS - CENTRE  WINNICOT","False"
40138,620101287,620115287,"CMP ENFANTS  BRUAY  - EPSM  ST VENANT","False"
40138,620101287,620115329,"CMP ENFANTS LILLERS - ESPM ST VENANT","False"
40139,950013870,950000166,"HOPITAL DE JOUR ADULTES G07 - DEUIL LA BARRE","False"
40139,950013870,950000323,"HOPITAL SIMONE VEIL - GHEM - SITE D'EAUBONNE","True"
40139,950013870,950000356,"HOPITAL SIMONE VEIL - GHEM - SITE DE MONTMORENCY","False"
40139,950013870,950005868,"CMP ENFANTS ET ADOLESCENTS - ENGHIEN LES BAINS","False"
40139,950013870,950005918,"CMP ENFANTS - FRANCONVILLE","False"
40139,950013870,950005959,"CMP / CATTP ENFANTS ET ADOLESCENTS - CMP / CATTP ADULTES G07 - MONTMORENCY","False"
40139,950013870,950006049,"CMP - CATTP ADULTES G04 - SITE LE PLESSIS BOUCHARD","False"
40139,950013870,950015412,"CMP - CATTP EAUBONNE MONTMORENCY ADULTES 95G 03","False"
40139,950013870,950039909,"HDJ ADOLESCENTS - DOMONT","False"
40139,950013870,950039917,"CATTP ENFANTS - DOMONT","False"
40139,950013870,950039925,"CMP ENFANTS ET ADOLESCENTS - BEAUCHAMP","False"
40139,950013870,950043117,"USLD GHEM - SITE EAUBONNE","False"
40139,950013870,950043489,"CATTP ENFANTS - EAUBONNE","False"
40140,720006022,720001437,"CENTRE HOSPITALIER PAUL CHAPRON","True"
40141,590781605,590000428,"CENTRE HOSPITALIER DE CAMBRAI","True"
40141,590781605,590006052,"HOPITAL DE JOUR PSY. ADULTES ORANGERIE CH CAMBRAI","False"
40141,590781605,590033361,"CENTRE DE CRISE POUR ADOLESCENTS LE PASSAGE CH CAMBRAI","False"
40141,590781605,590804241,"SERVICE DE LONG SEJOUR DE L'HOPITAL DE CAMBRAI","False"
40141,590781605,590805909,"CMP ADULTES - CH CAMBRAI","False"
40141,590781605,590805917,"CMP ADULTES AVESNES AUBERT - CH CAMBRAI","False"
40141,590781605,590805925,"CMP ADULTE ENFANTS CAUDRY - CH CAMBRAI","False"
40141,590781605,590806097,"CMP ENFANTS - CH CAMBRAI","False"
40141,590781605,590806709,"HOPITAL DE JOUR PEDO-PSY PETITS CYGNES - CH DE CAMBRAI","False"
40141,590781605,590817359,"CMP ADULTE ENFANT LE CATEAU  - CH CAMBRAI","False"
40142,140000316,140000456,"ETABLISSEMENT PUBLIC DE SANTE CAEN","True"
40142,140000316,140014341,"EPSM CAEN-HOPITAL DE JOUR SECTEUR CAEN FALAISE 14I02","False"
40142,140000316,140014358,"EPSM CAEN-HOPITAL DE JOUR SECTEUR CAEN FALAISE 14I02","False"
40142,140000316,140014366,"EPSM CAEN-CMP SECTEUR LISIEUX PAYS D'AUGE","False"
40142,140000316,140015306,"EPSM CAEN-HOPITAL DE JOUR-AJE SECTEUR CAEN FALAISE 14I02","False"
40142,140000316,140015322,"EPSM CAEN-HOPITAL DE JOUR SECTEUR CAEN SUD 14G03","False"
40142,140000316,140015330,"EPSM CAEN-HOPITAL DE JOUR CAPANDORE SECTEUR CAEN PLAINE 14G09","False"
40142,140000316,140015348,"EPSM CAEN-HOPITAL DE JOUR SECTEUR CAEN EST 14G02","False"
40142,140000316,140016106,"HOPITAL DE JOUR DE LISIEUX","False"
40142,140000316,140017419,"HDJ EVRECY","False"
40142,140000316,140017427,"EPSM CAEN-HOPITAL DE JOUR SECTEUR LISIEUX PAYS D'AUGE","False"
40142,140000316,140017955,"EPSM CAEN-FERME THERAPEUTIQUE SECTEUR CAEN EST 14G02","False"
40142,140000316,140017963,"EPSM CAEN-HOPITAL DE JOUR SECTEUR CAEN SUD 14G03","False"
40142,140000316,140017971,"CH VIRE- HOPITAL DE JOUR (14 G 06 )","False"
40142,140000316,140017989,"HOPITAL DE JOUR CONDE (14 G 04 )","False"
40142,140000316,140018045,"EPSM CAEN-CATTP SECTEUR CAEN EST 14G02","False"
40142,140000316,140018110,"EPSM CAEN-CATTP SECTEUR LISIEUX 14G07","False"
